node_lat,node_lng,pano_id,pano_lat,pano_lng,date,heading,pitch,source,is_third_party,found
28.4811509,77.1261582,r2iO0FSbOrhTYhwBOT2rzA,28.48110646847601,77.1262010719013,2022-05,0.9279513175949918,0.06285086804197904,launch,False,True
28.4788199,77.1310063,9HcpHuIrWqB6944VLIoNzw,28.47881306522299,77.13105825116092,2022-05,0.04961318475768462,0.05640481978149674,launch,False,True
28.5026765,77.2192077,24YDZi8VI-jzhqcxiHRp5A,28.50132950922627,77.21935966318782,2022-04,4.831546264405886,0.013489443553469357,launch,False,True
28.5111182,77.2325597,sg8koVmmSn4lasemuEgjSw,28.51109678010429,77.23261917067032,2022-04,0.32955420067240043,0.008872853803816997,launch,False,True
28.5385896,77.2200036,,,,,,,,,False
28.5455858,77.2184491,5X65aRiZ6TsJYSNPi8IumQ,28.54563379495069,77.21844756122111,2022-05,1.170003499069258,-0.009443702383475482,launch,False,True
28.480509,77.1253024,AqyDAfHoVWkD2coRK5Bssg,28.48049341400848,77.12538859656848,2022-05,0.9534167968334657,0.05507896503280079,launch,False,True
28.4788933,77.1331865,kBf8yaGlCVc81o_ESLa58g,28.4780935313736,77.13318997521402,2022-05,4.806821476845593,0.10233010067353167,launch,False,True
28.5345116,77.1499864,3ANb7digO5_GPBQOpZsomg,28.53547071277656,77.15070845378271,2022-04,5.340669161582952,0.03028080738447346,launch,False,True
28.5650211,77.1590103,oJ5LvnSSaxcAAARAtEUj_A,28.56569457587235,77.15797404638886,2018-02,0.9145441657192058,0.0,scout,False,True
28.5344745,77.1524104,EYcbwfxp9EKQD4-4t6CqQA,28.53447221918044,77.15227661931155,2022-04,3.1643360492990698,0.016520520348143043,launch,False,True
28.5357915,77.2194698,QAybO_PbKTCiSyIt_WIffg,28.534597546718,77.21984088668195,2022-04,6.230852593862875,-0.013489443553469357,launch,False,True
28.4806919,77.1255446,4llmx46ujgG5Ql_sif24tQ,28.48062374547753,77.12556276786651,2022-05,0.9349705447010863,0.06133046937565279,launch,False,True
28.4407006,77.1375448,,,,,,,,,False
28.5471115,77.172183,_qJOXhRMiZRx2uRLxyUt2Q,28.54711515389086,77.17218272380853,2014-07,2.385033329004595,-0.035186749586562927,scout,False,True
28.4803182,77.1250409,um6bDDOey5hi5OBMDeBWCA,28.48025944583114,77.1250602689357,2022-05,0.07705731778468179,0.08207409742238898,launch,False,True
28.5461172,77.1672802,y546UGfHkh25_TIt_b2cuw,28.54560339738059,77.16816406911586,2014-07,0.5749412590426911,-0.02002723771350488,scout,False,True
28.5417973,77.1613858,Wc6baIo5ilCNm-abZZgmGQ,28.54221093541563,77.16038902515373,2014-07,3.623199770384158,0.0478835032415702,scout,False,True
28.4794167,77.1441353,6En0vQFts-tGhz9WzWKsDg,28.47956853568176,77.14327880600614,2022-05,0.23493228687896672,0.0013753895449714227,launch,False,True
28.4422483,77.1362318,FwKcBzdyjXv1bB5-bfPMvA,28.4422561472522,77.13543393271154,2022-05,0.10441607153160667,0.02843536990710305,launch,False,True
28.5031118,77.2176582,,,,,,,,,False
28.5597592,77.1536835,uIVW6YtsFGfyMInO_pH5Ww,28.55984874172076,77.15382852729171,2022-03,2.3073952590099505,0.007319964572191794,launch,False,True
28.4845572,77.1590568,NwDoY0lpaz6tJdDCf2pKbg,28.48398282207631,77.16044650942405,2022-05,3.4737996290240214,0.01757366740121488,launch,False,True
28.5074265,77.2270788,8WfBCtw9q-skmXbeXL6nLw,28.50741909034498,77.22713943659997,2022-04,2.8173221645201103,-0.03764537990492408,launch,False,True
28.4786094,77.2020977,,,,,,,,,False
28.5450942,77.2187231,dw0laiExK-RyRoW0ljQBLg,28.54560949838386,77.21855554365435,2022-05,4.404484947794089,0.005194495706199554,launch,False,True
28.5126415,77.2188222,,,,,,,,,False
28.4398093,77.1766946,MrXOYvMJimf36F4h-UqUSg,28.43980204740263,77.17675117437254,2022-04,2.13678503693815,-0.05378586716551281,launch,False,True
28.4789004,77.1327255,aUIMmsttBRqB0w_d_tGkxA,28.4781062170701,77.13267864230366,2022-05,4.796828763803396,0.039760329284610506,launch,False,True
28.5062641,77.2204019,MYp33tbSWJfXGu14F7pCTw,28.50613078044962,77.2197721155261,2022-05,3.275221554974481,0.0006249107497870932,launch,False,True
28.4795405,77.1327406,_Dd3L3BsWsyJOR8nlA3FLQ,28.47813135123078,77.13223516347324,2022-05,4.7175363381395945,0.03326993939197839,launch,False,True
28.5356878,77.2190407,asH4vRrrx8XR_IziifPQ_Q,28.53603259960849,77.21794150738235,2022-04,4.255385743637131,-0.012997557700131722,launch,False,True
28.4793427,77.131376,kh0qTFUVyn94QBw_JaQeWg,28.47934798101749,77.13106957527735,2022-05,5.6642373750731805,-0.010677012284291177,launch,False,True
28.5425157,77.1702359,MXAtVxqdjJXdJTvFmP2qRw,28.542515424682,77.17023571950851,2014-07,5.512209226349353,-0.03093181711294333,scout,False,True
28.53696,77.2190864,asH4vRrrx8XR_IziifPQ_Q,28.53603259960849,77.21794150738235,2022-04,4.255385743637131,-0.012997557700131722,launch,False,True
28.4795658,77.1310431,5KaM1o6M0aCl-AZrp_HLvQ,28.47935187037262,77.13102515664397,2022-05,4.711677916373638,0.044823797465178165,launch,False,True
28.5348437,77.1717085,n05KSTj8yPrdjELd8Wjvdw,28.53474534932301,77.17231540712541,2022-06,0.30007041082316044,0.003359311399025951,launch,False,True
28.5610584,77.1530756,xrSAFhfYIY705HPqTqSIvQ,28.56095230229138,77.15278602510953,2022-03,5.777424384562638,-0.008948487578775248,launch,False,True
28.5116091,77.2238767,0q_pJlGTzWMGfJ27ar6gag,28.51160690246262,77.22395269748345,2022-05,3.262021330715394,0.0027660922662108007,launch,False,True
28.5361017,77.219073,asH4vRrrx8XR_IziifPQ_Q,28.53603259960849,77.21794150738235,2022-04,4.255385743637131,-0.012997557700131722,launch,False,True
28.5728883,77.1560215,xCD7ZvdMk85wZTRWIDx-fQ,28.5729133148069,77.15607859120182,2022-03,2.876942618159823,0.006325806537265215,launch,False,True
28.5663875,77.1576163,A9QKqo1p87kVqtHgjL8JXw,28.5664475334029,77.15761983017212,2022-03,1.2897907538463138,0.005852030179340118,launch,False,True
28.5125615,77.2273863,,,,,,,,,False
28.5464774,77.1721295,w0X4aTHHPIz6cRHsaOuqGg,28.54696150997919,77.17223555144318,2014-07,1.8083810555405548,0.019774636884110863,scout,False,True
28.4792452,77.1332603,kBf8yaGlCVc81o_ESLa58g,28.4780935313736,77.13318997521402,2022-05,4.806821476845593,0.10233010067353167,launch,False,True
28.5342371,77.2186319,YVz1klqQmb96b1L5IMTCxA,28.53417807285241,77.21876826261885,2022-04,6.1414678529321085,0.004738695685632493,launch,False,True
28.5606539,77.1630467,yDASo5FyrEsXc_i6viC0RQ,28.56103335355147,77.1630442428949,2022-03,4.632917057663416,-0.014901851037592881,launch,False,True
28.570671,77.1593746,RgEiZF68yZ3XKvxNjfdFcQ,28.5707443112322,77.159258729565,2022-03,0.0637305101500322,0.002934004572940297,launch,False,True
28.4827915,77.1883616,mhf09P5rzfpkna91BtwuqQ,28.48274656830349,77.18837513660083,2022-04,3.403432521437512,0.006512494129679769,launch,False,True
28.5344877,77.1703236,tQOzmT-iny9ef2zVXDyc6w,28.53455485431081,77.1702799480216,2014-07,1.152794684737384,0.0078343541367406,scout,False,True
28.5361119,77.2184184,asH4vRrrx8XR_IziifPQ_Q,28.53603259960849,77.21794150738235,2022-04,4.255385743637131,-0.012997557700131722,launch,False,True
28.4747821,77.2019443,,,,,,,,,False
28.4832991,77.1883326,-wwoKH2lhgOu8OMgv0dmwg,28.48331701404317,77.18839838812268,2022-04,6.269149915602651,0.008394017439820751,launch,False,True
28.4784813,77.1875716,MC3Mm1KY3KtFwhaksv3t0Q,28.47845147872268,77.1876154673917,2022-04,6.045280865945065,0.0026057699685880305,launch,False,True
28.5137595,77.2207578,,,,,,,,,False
28.5448576,77.2290487,AMoeFrz0adiiLbs-7Ie3Aw,28.54521385497378,77.22997217731438,2022-05,2.7937135077726665,-0.02515209175719886,launch,False,True
28.502349,77.22831,Z5UrO9sm1MQBHtiBciEvvw,28.50200428063269,77.22734775447161,2022-05,6.238899601412658,0.002925349299397539,launch,False,True
28.4727471,77.1357506,LdqM3PKlln8AVZAYyl6zMA,28.47271584634364,77.13571026583618,2022-05,4.470035462233081,0.06850489219427175,launch,False,True
28.5359868,77.1712557,fM5YMTPruecGmTbbVDzcDQ,28.53611347347918,77.17114854354143,2014-07,0.9092413459356673,-0.12304390131605898,scout,False,True
28.4786477,77.1993489,,,,,,,,,False
28.5419978,77.2222106,We_Fzd2ycn48j3rRJIBmdw,28.54231295221759,77.22236056756715,2022-04,4.722152661573138,-0.01916517246864623,launch,False,True
28.5671564,77.1575996,yMu_Vn4sOWYsYPiq8JK2QA,28.56738192473234,77.15794587412674,2022-03,2.465681836295465,-0.0023699470540615142,launch,False,True
28.5717031,77.1559626,9EAXa9D5ACgpYntoJEuKpA,28.57185610708119,77.15551706657462,2022-03,0.22822689666258125,0.006314754418741386,launch,False,True
28.471788,77.1869293,FLrDb_kYQEQYgL40qGXLxQ,28.47184677801512,77.18693713079571,2022-04,4.536596912621867,-0.01275987057284215,launch,False,True
28.5691778,77.1600169,WSEqaZVQ5MkHPaqJ1OWhoQ,28.56942870051005,77.15986130947898,2022-03,0.9476605738743411,-0.0019414444346677647,launch,False,True
28.5443416,77.2290095,qPpdxqnjhrmNIw4IL3lyyA,28.54353252736399,77.2287951807498,2022-05,1.5753675096479631,-0.01675807431737811,launch,False,True
28.5358459,77.1715037,3oqdXqHt42lmZauDGCySeQ,28.53618165014061,77.17126288737693,2014-07,1.0629740509151997,-0.00090174634510083,scout,False,True
28.4795857,77.1318945,5KaM1o6M0aCl-AZrp_HLvQ,28.47935187037262,77.13102515664397,2022-05,4.711677916373638,0.044823797465178165,launch,False,True
28.4797193,77.1337502,SgKL8qnYqzkRVLg0XqgILA,28.47809154597391,77.13391005113559,2022-05,4.77916721208621,0.09749300118562075,launch,False,True
28.53696,77.2184566,asH4vRrrx8XR_IziifPQ_Q,28.53603259960849,77.21794150738235,2022-04,4.255385743637131,-0.012997557700131722,launch,False,True
28.542148,77.1604129,qnuv-6eiIkqzmdDM3Wn84Q,28.54218062050044,77.1603704195519,2014-07,3.7001792406412264,0.0711547374789006,scout,False,True
28.5423232,77.1685187,Yryb9cSB26u2rXNrIEZqyQ,28.54208886794931,77.16792186084248,2014-07,3.5723914504754095,-0.03104113987569108,scout,False,True
28.4800486,77.1337644,,,,,,,,,False
28.5408438,77.1688389,5Cod_bIc-bvMAcRkgyNUtg,28.54083894574761,77.16883610673476,2014-07,3.8276812736220776,-0.0405735255234662,scout,False,True
28.4797173,77.1310449,5KaM1o6M0aCl-AZrp_HLvQ,28.47935187037262,77.13102515664397,2022-05,4.711677916373638,0.044823797465178165,launch,False,True
28.4800504,77.1340972,,,,,,,,,False
28.4798885,77.1451439,T0kUwkQBgQkW15geuDtjkw,28.47991510429643,77.14646358677976,2022-05,0.19826798223011424,0.07118070329952887,launch,False,True
28.5682722,77.1598357,aBFV_QlGHx68LTEnFWyKkw,28.56812935017005,77.15955238453267,2022-03,2.5612413825296874,0.010650380673390386,launch,False,True
28.4742553,77.1991871,,,,,,,,,False
28.4744084,77.1965745,,,,,,,,,False
28.4668126,77.1990693,Oqfbzdz2moQ-amKSMTqu_A,28.46676727666896,77.19914177055418,2022-04,6.177580317313583,0.02530868562929552,launch,False,True
28.535888,77.1483664,19Ulm1ZczghjM6hEZgcYQg,28.53600534275683,77.14808982501087,2022-04,3.8140301761904407,0.006909438290156079,launch,False,True
28.5437199,77.2263842,xSHKm-4gaNehLNAyDvcJZw,28.54397800653163,77.22767404530443,2022-05,4.849653629289555,0.04642955044444144,launch,False,True
28.4797264,77.1340888,SgKL8qnYqzkRVLg0XqgILA,28.47809154597391,77.13391005113559,2022-05,4.77916721208621,0.09749300118562075,launch,False,True
28.5704157,77.1574032,hCCm0_7RYDNVyXL8_zHF9A,28.57043062896496,77.15745500868927,2022-03,3.1692668920573515,-0.01016422061639642,launch,False,True
28.5630306,77.1495136,,,,,,,,,False
28.5472514,77.1650801,Kol7CiR3zZmew8yY-4MM7Q,28.54729619696203,77.16509105895855,2014-07,2.1250250501965775,0.07607452811865847,scout,False,True
28.4392769,77.1761763,1pBL9BV-Ufpr4Zyg3lnN_w,28.43929832388847,77.17613086664618,2022-04,1.5095513448902353,-0.02488857196733552,launch,False,True
28.5360457,77.1492209,KQXA6UyeyRGpU9u1amAT8A,28.53623715342183,77.14939015012467,2022-04,5.242691997711154,0.03584202037277692,launch,False,True
28.4729705,77.180444,jEs2VBCtJZFvMhNsjGewvQ,28.47303491507231,77.18046996929506,2022-04,1.5983981272808048,0.010197376971967907,launch,False,True
28.5356952,77.1498322,dYWYKfxl7bX4LDjFaFzqdA,28.5359423961214,77.15004254549494,2022-04,2.173309359182206,0.006946323071253677,launch,False,True
28.5084489,77.2224216,7azBa_bXgkRKdToMOgFCag,28.50948061908036,77.2224160920447,2022-05,4.863746012513817,0.0005821670142913215,launch,False,True
28.5448144,77.2147637,QIwyRt1IU7CfRqgh3Dq9jg,28.54489667218968,77.21426064394362,2022-05,0.17272382322618532,-0.008870456958835926,launch,False,True
28.4748987,77.1992163,,,,,,,,,False
28.4782862,77.1256053,,,,,,,,,False
28.5095905,77.2319234,_Z6Bn79iB5VUknKZY405kg,28.50953387832435,77.23244541942329,2022-04,0.19894136251174074,0.01129686302800712,launch,False,True
28.5641495,77.1521098,k7DOYwo4wtl8DzwqFUMxNQ,28.56396286665698,77.15308329450954,2022-03,0.16735495704761283,-0.0013555489948503321,launch,False,True
28.548533,77.2183537,VqbrgUrZZ9bKAlFEtGdO0Q,28.54851219765106,77.21842484191514,2022-05,3.6108277892240874,-0.029640450300363906,launch,False,True
28.507275,77.2204199,liy1wHKK_wRh7gdbyKlzXQ,28.50730567240431,77.21911369985767,2022-05,3.271389532481966,0.00879122791640607,launch,False,True
28.5436226,77.2191632,aLxEwC3PRtXaS4H0Xib1Kw,28.54332916779893,77.21912369980333,2022-05,0.07310000188525695,-0.02911301124647371,launch,False,True
28.5719368,77.1573295,L3U6_1_HchzgQ4O89Ev7WA,28.57257248790402,77.15679545718203,2022-03,4.710008114370158,-0.012069179744130099,launch,False,True
28.517106,77.2176052,W_e6hHNjrRLjPv4pINj79w,28.51739426480565,77.21767010233356,2022-05,5.074804192063687,0.006325273905047199,launch,False,True
28.5125839,77.2267056,,,,,,,,,False
28.5643858,77.1510222,,,,,,,,,False
28.5713737,77.1600174,PTYobMa9UhrAcwO-DNg4WQ,28.57132013273544,77.160026303156,2022-03,0.9768396980948761,0.051518984445637364,launch,False,True
28.5730088,77.1524197,G0m9mfos_GUM5GtfE7VCIg,28.57409872340043,77.15234586843576,2022-03,4.702120363853562,0.0028932582082620843,launch,False,True
28.429182,77.2154449,NZFGj56jI-3Ci7cXBd44Kw,28.42921598563029,77.21551927861961,2022-04,5.227664844944274,-0.009320131708895806,launch,False,True
28.5082153,77.2204621,kNa8k0XpxeMIlBjhJIpO4Q,28.50945681677394,77.2203847388006,2022-05,4.728550107143728,0.010852115125963888,launch,False,True
28.5730704,77.1601707,On8cNbeDY0MV8Ij-poeGgg,28.5725134939464,77.15998707329715,2022-03,5.095682842377691,-0.039966324794928135,launch,False,True
28.5372959,77.1505153,,,,,,,,,False
28.5423098,77.1748895,Xg2FMvySIE9fHcdLfVAg6A,28.54296586894726,77.1741701499427,2014-07,0.8288512984285898,-0.06518446294716096,scout,False,True
28.5165654,77.2215713,zUUQCgLXNL2PstiT2qiUSQ,28.51662123758285,77.22160120412322,2022-05,5.051471705121284,0.024642362724557696,launch,False,True
28.5679457,77.1677475,,,,,,,,,False
28.4784721,77.1282743,42CXTCaxJSq6DkLYEgYk2Q,28.47846846723646,77.12840434026444,2022-05,2.3080655766563236,0.08345321539288653,launch,False,True
28.4786328,77.1280615,FGLVHspaNr-eDGNGcSN-Ng,28.47867828723,77.12810578037912,2022-05,2.3438771038346196,0.09374633300604278,launch,False,True
28.5399702,77.2221665,,,,,,,,,False
28.4998201,77.1642037,Ldwl3oAzzYzmTT0sP2QYLQ,28.50023187863592,77.16399055853513,2022-04,4.263398662724962,0.007762182471199451,launch,False,True
28.5683394,77.1736078,,,,,,,,,False
28.5684675,77.1737813,,,,,,,,,False
28.5375935,77.1499903,EakSvyRmdoSiAhgTFw5S0g,28.53679031845511,77.14857160084972,2022-04,2.2057623739098027,0.005987851394934159,launch,False,True
28.5410985,77.2240888,mFKGQ15cb42spQYPAiPWTQ,28.54216576791595,77.224207246814,2022-04,5.186436980740973,-0.0172383754199739,launch,False,True
28.4787159,77.1305781,fRMuYwE-wR0wGsntlfM_zg,28.47872553386848,77.13105851451247,2022-05,0.04238479547628873,0.05282380022172169,launch,False,True
28.5686614,77.1739445,,,,,,,,,False
28.5420782,77.1744605,FXvRKqfOoowlb4EycBZ4mw,28.54260845773045,77.17378623389348,2014-07,0.7622469711462532,-0.09652627370992199,scout,False,True
28.5725406,77.1608961,2K4o8yzZPFSQrZvqV7Dfaw,28.57283904234687,77.16137564445884,2022-03,5.688177062744121,7.390272024969886e-05,launch,False,True
28.5378511,77.217528,G5LJUUWEuT1b3rtoTH7Bhw,28.53791018678084,77.21748141668515,2022-04,5.7638577093375565,-0.004638827144754521,launch,False,True
28.4788417,77.1247311,6UgYHCTqyyR_NLsgdI6KWA,28.47943480391567,77.12418422670368,2022-04,4.026252956085002,0.016732907445076863,launch,False,True
28.4455542,77.1870498,P9UpXYwhpX4UllluBKM86w,28.44554803690714,77.1871087553223,2022-04,5.656032175754646,0.01507455703428452,launch,False,True
28.4789379,77.1276364,yp4XXfyJi_beU4PfAglrFw,28.47898358048333,77.12769336093986,2022-05,2.37574928312847,0.08264840811146458,launch,False,True
28.5153372,77.2288102,fGypV9JF3CWDc7ziXGRHkg,28.51513715758304,77.22879728582903,2022-04,5.037856027732147,0.008004396972342159,launch,False,True
28.5678523,77.1726603,4jzwO2LVC3QkU8vxMw4tFg,28.56663234275597,77.17304946261424,2022-04,4.3997370642026965,0.010148241649855946,launch,False,True
28.508012,77.2190505,Q43W6Sdymwhoc5a7unBZwA,28.5079754856559,77.21912431383505,2022-05,3.2456282426254113,0.0012596751956074797,launch,False,True
28.4280103,77.2196705,vwkIszQK0kIk5uiQb-BBVA,28.42806950182707,77.21968518662258,2022-04,1.9156421321304224,-0.01399131626089479,launch,False,True
28.511138,77.2320206,udjz908LUIsrpuiDNXnRpQ,28.51108099631256,77.23265671002778,2022-04,2.91207983295011,-0.008616657706951376,launch,False,True
28.4884457,77.1282358,,,,,,,,,False
28.4908274,77.1911508,c62eAJ3Gn6Yj6251LGNFvw,28.49077990308727,77.19122372119725,2022-04,6.193340904644673,0.001167130347727226,launch,False,True
28.566905,77.1695253,Qbl7duVb-xONYbmgEiRYWg,28.56598982113287,77.17043992522422,2022-04,0.5875288896720324,0.03790956548505994,launch,False,True
28.5676998,77.1719123,,,,,,,,,False
28.5420805,77.2245785,1NYmChjb_veBW3CC9vIBoQ,28.542145217098,77.22457082510968,2022-04,1.564271715282257,0.012065051844440476,launch,False,True
28.478088,77.1318776,upemURbjhc-buZ7IyYSzTA,28.47811885299886,77.13192722035569,2022-05,4.671825308557257,0.06323676008393152,launch,False,True
28.4995295,77.1627915,mh3gtMBK1BCKe89d68tixw,28.49966243420428,77.16272611135261,2022-04,4.298518566968162,0.025344238829848077,launch,False,True
28.5709462,77.172443,ogpogtt0o8yWy13GN-kUow,28.57167667404147,77.17171859429489,2022-04,1.3093399541441493,-0.04295798680546865,launch,False,True
28.567416,77.1707327,,,,,,,,,False
28.5715495,77.1680513,wnzZ1aZZClcRybc9LTsC0Q,28.57194223075637,77.16789737671782,2022-04,2.2259676439421785,-0.0250793874594397,launch,False,True
28.5706716,77.1715506,av9rcYVrrBmgavEFesQwsA,28.57067805513144,77.17081963986197,2022-04,4.752216021854608,-0.01799484632761091,launch,False,True
28.5456802,77.1767455,wz7F720ReoPcYfsQCAAf0g,28.54543998063773,77.17752100431237,2014-07,0.331423107256877,-0.020686103767190482,scout,False,True
28.448753,77.1846682,ZSxO1abJQNyOKrJ8tjyHxg,28.4488104259735,77.18472643378476,2022-04,5.934742636475798,0.001963948145878934,launch,False,True
28.498555,77.1923572,wCqBkjQFQQA55n9uIozUnA,28.49859818742032,77.1922899267262,2022-05,1.4297270859567452,-0.005348026943042622,launch,False,True
28.4956677,77.1794121,73U8p873J9IeC1TMMEwgWg,28.49540000330468,77.17940049862466,2022-05,4.744733071823702,0.005760816912004904,launch,False,True
28.5625273,77.1693414,ujNdeSdAcKQnkOAwR0cYBg,28.56207564149463,77.16936053564666,2022-04,1.0050512958913853,0.01122256083359391,launch,False,True
28.4968546,77.1905179,ZMnmTZE8f71ofoA2_QBbng,28.49680217754696,77.19057374524996,2022-05,0.22436213393341498,-0.013634985307042187,launch,False,True
28.4914296,77.1878536,sMjSajEoKiF2f6Xi5JkhEg,28.49126051790205,77.1881252482595,2022-04,4.602707756154213,0.02975589833361884,launch,False,True
28.499026,77.1918388,yIQ9yby9r6QWP3E_T65TPg,28.49940746049382,77.19219938034873,2022-05,5.315082575093905,0.025533323267243703,launch,False,True
28.5703523,77.171453,av9rcYVrrBmgavEFesQwsA,28.57067805513144,77.17081963986197,2022-04,4.752216021854608,-0.01799484632761091,launch,False,True
28.4759289,77.1188726,,,,,,,,,False
28.5411517,77.2231661,V8X_kGqisQIrAYorWQcUuw,28.54223494449714,77.22329588399589,2022-04,4.855386349852059,-0.021596638543888574,launch,False,True
28.4929524,77.1356267,lssvdUyNgFDlau21YWTAnQ,28.49289833958597,77.13565961651527,2022-04,4.5129267368532435,0.022258700390882274,launch,False,True
28.5151379,77.2297333,U9fL1p23p6r40yamFaM5LA,28.51505431900665,77.22974579562425,2022-05,1.9431267535283674,-0.02017783947314886,launch,False,True
28.4941297,77.1886539,1by40XwVxW7AWiq9mx1BwQ,28.49406890834494,77.18872382120867,2022-04,6.259177442584741,0.03135832236151952,launch,False,True
28.4968517,77.191436,W3vSmiU9N4pbSj25i3TQmQ,28.49727131181777,77.19163346392293,2022-05,5.088567408577217,-0.008065383361304973,launch,False,True
28.5369863,77.1510477,a30YG-wyICuwsopYroD69g,28.53760665473957,77.15244952262633,2022-04,6.1504847837509,0.00018921759545012986,launch,False,True
28.4919048,77.1882171,zZc55_0mXx3f0oPg6tqKhg,28.49126300399102,77.18818438620804,2022-04,4.67294383621509,0.014956046365775993,launch,False,True
28.5037758,77.1763784,rVwiD0MwPLdz1CaXJoDuFw,28.50379180674483,77.17646194938777,2022-04,5.507577989213706,0.03473481114957648,launch,False,True
28.572601,77.1664261,y42pvhFFEp5hPGdG23_kEA,28.57282604054059,77.16751115872987,2022-04,5.759670154839516,-0.023051523447398862,launch,False,True
28.4992337,77.1628309,f01xL9Clva2Yl1GQJGcV5g,28.49961437536564,77.16261807807544,2022-04,4.281899376501633,0.02166308441308605,launch,False,True
28.499599,77.1627444,mh3gtMBK1BCKe89d68tixw,28.49966243420428,77.16272611135261,2022-04,4.298518566968162,0.025344238829848077,launch,False,True
28.4763416,77.1192102,,,,,,,,,False
28.5033697,77.1760539,rVwiD0MwPLdz1CaXJoDuFw,28.50379180674483,77.17646194938777,2022-04,5.507577989213706,0.03473481114957648,launch,False,True
28.4785687,77.1179709,,,,,,,,,False
28.569207,77.172125,,,,,,,,,False
28.4892757,77.187032,jXO2_6H1qdTBKrTnPp_EKg,28.48931580745953,77.18697819435535,2022-04,4.686973368837627,-0.0055011587057221785,launch,False,True
28.4889058,77.1870281,jXO2_6H1qdTBKrTnPp_EKg,28.48931580745953,77.18697819435535,2022-04,4.686973368837627,-0.0055011587057221785,launch,False,True
28.5711835,77.16979,JSYCDJWG21JaVBeqT0SObA,28.57124647894052,77.1701278685614,2022-04,2.9075905423005644,-0.014255368682976147,launch,False,True
28.5706888,77.169752,JSYCDJWG21JaVBeqT0SObA,28.57124647894052,77.1701278685614,2022-04,2.9075905423005644,-0.014255368682976147,launch,False,True
28.571367,77.1674644,wnzZ1aZZClcRybc9LTsC0Q,28.57194223075637,77.16789737671782,2022-04,2.2259676439421785,-0.0250793874594397,launch,False,True
28.5730144,77.161065,raxdM38hAzOqy0aFfLPskg,28.57307566799026,77.16120819532551,2022-03,5.6789183168983515,-0.011147992323071692,launch,False,True
28.5015162,77.1680727,tRC0_C5Y1UNgpIfX-FVPbw,28.50201430878062,77.16786367812942,2022-04,4.359043962746285,0.014808240925276597,launch,False,True
28.5697986,77.1725813,,,,,,,,,False
28.5707706,77.1715118,av9rcYVrrBmgavEFesQwsA,28.57067805513144,77.17081963986197,2022-04,4.752216021854608,-0.01799484632761091,launch,False,True
28.5699689,77.1661038,7anhmIy7nYFOxLBS5baHsg,28.56979798799479,77.16619892087326,2022-04,4.393686894838254,0.021640980176038393,launch,False,True
28.5699983,77.170053,av9rcYVrrBmgavEFesQwsA,28.57067805513144,77.17081963986197,2022-04,4.752216021854608,-0.01799484632761091,launch,False,True
28.570329,77.1698789,JSYCDJWG21JaVBeqT0SObA,28.57124647894052,77.1701278685614,2022-04,2.9075905423005644,-0.014255368682976147,launch,False,True
28.5699948,77.1694493,,,,,,,,,False
28.5701564,77.1692869,JSYCDJWG21JaVBeqT0SObA,28.57124647894052,77.1701278685614,2022-04,2.9075905423005644,-0.014255368682976147,launch,False,True
28.4444001,77.1642776,Hy74B1KphfxzI_ve0GXPow,28.44434726258261,77.16434229853319,2022-04,3.1087132667716757,-0.0046769103483426545,launch,False,True
28.5039683,77.177526,QRYyiHg7321W1NkvXt3otw,28.50342942894666,77.17726187939205,2022-04,2.038611598094014,-0.00522259205569989,launch,False,True
28.5702469,77.1695898,JSYCDJWG21JaVBeqT0SObA,28.57124647894052,77.1701278685614,2022-04,2.9075905423005644,-0.014255368682976147,launch,False,True
28.5699639,77.1693485,,,,,,,,,False
28.438932,77.1406169,F8XtDBYAGcNdh7E5vydu3A,28.43897865144394,77.14061270239513,2022-05,2.431991516925417,-0.0028288097098821668,launch,False,True
28.4767714,77.1195691,,,,,,,,,False
28.4781309,77.1176097,,,,,,,,,False
28.4918283,77.1783458,AAjh4DbqNApwWSKef1frxw,28.49191216720902,77.17831811921617,2022-05,1.3130189780320394,-0.018281402460903436,launch,False,True
28.5686757,77.1704559,,,,,,,,,False
28.5645859,77.1678467,OyBw0HUaTDRYur8kYh1-cA,28.56439039129676,77.16753213265417,2022-04,2.70013881549888,0.01571278358952201,launch,False,True
28.4839226,77.1603734,ti32--gTidhHtwb9QnyMQg,28.48389773666479,77.16042018075407,2022-05,3.2909091716917014,0.0006038717771754673,launch,False,True
28.570134,77.1699998,av9rcYVrrBmgavEFesQwsA,28.57067805513144,77.17081963986197,2022-04,4.752216021854608,-0.01799484632761091,launch,False,True
28.4858498,77.1281805,0geUs_SoXCRYdZIcPF_y9g,28.4856471291848,77.12815485275492,2015-02,4.606445769060247,0.04615551116827229,scout,False,True
28.5701947,77.1696101,JSYCDJWG21JaVBeqT0SObA,28.57124647894052,77.1701278685614,2022-04,2.9075905423005644,-0.014255368682976147,launch,False,True
28.4909096,77.1888779,aNT0cG-BdpH8kRQZglVRMQ,28.49091899859632,77.18923912499436,2022-04,5.329993614037259,-0.03140785715779499,launch,False,True
28.5694119,77.1727537,,,,,,,,,False
28.566168,77.1690742,KBOe3qWAERr8PduhlKYBWA,28.56557340786257,77.16930718020039,2022-04,1.3946009232849816,0.023641813103014924,launch,False,True
28.5630925,77.1682933,IcURnb6cgDGTbch7cTe08Q,28.56307685210219,77.16824190913377,2022-04,2.7029401946495337,0.01695701245080703,launch,False,True
28.4772551,77.1199594,,,,,,,,,False
