image_path,pano_id,stview_lat,stview_lng,tree_lat,tree_lng,lat_offset,lng_offset,image_x,image_y,date,source,uploader,address,found_via
/path/to/image.jpg,SG8qH4hwY9H3y2oRK1C7Cg,30.71407251782501,76.79774118840609,,,0,0,,,,,,,IrJE1tzLPdY93nynpzltXg
/path/to/image.jpg,hjO9GwjFNkkgPNYVOZFYKw,30.71408644072741,76.79788554766863,,,0,0,,,,,,,IrJE1tzLPdY93nynpzltXg
/path/to/image.jpg,aD3QRlaqTLRwp0s_z-I2uw,30.71392136906433,76.79780412554416,,,0,0,,,,,,,Vt5JbJh-_y6xK2QCci2MfA
/path/to/image.jpg,sqM9zxmSnZ1FAp_o27XGfw,30.71395032064244,76.79801996007558,,,0,0,,,,,,,Vt5JbJh-_y6xK2QCci2MfA
/path/to/image.jpg,Dey6EGwY4TdqNCUUTUN1ug,30.71402127994666,76.79794954101995,,,0,0,,,,,,,Vt5JbJh-_y6xK2QCci2MfA
/path/to/image.jpg,osgOcYwmlzQ-wj8t9KdzJA,30.71394299880827,76.79786609438752,,,0,0,,,,,,,Vt5JbJh-_y6xK2QCci2MfA
/path/to/image.jpg,k4PljO9R6zTtdyyMTWK22w,30.71387985079684,76.79787938599621,,,0,0,,,,,,,WxQr-nVcNQ4AyIiFrfL70Q
/path/to/image.jpg,cUdpnFwb8onjLrWX3XU-bA,30.71382441892849,76.79797427571778,,,0,0,,,,,,,WxQr-nVcNQ4AyIiFrfL70Q
/path/to/image.jpg,d4L1S-CBw-VJwXK0Zz5tdg,30.71387689042738,76.79809398806492,,,0,0,,,,,,,WxQr-nVcNQ4AyIiFrfL70Q
/path/to/image.jpg,EvEaxuutAbOc2DXQUm8vzg,30.71375790235652,76.79804434266431,,,0,0,,,,,,,IjD4p9LPqq5btaWET3ivYA
/path/to/image.jpg,L5OHJkjwqHwAL21bqfvfRg,30.71399101363722,76.79779620338867,,,0,0,,,,,,,IjD4p9LPqq5btaWET3ivYA
/path/to/image.jpg,u7H6vjkEbTtTv8-iXy40sQ,30.71381149812112,76.79816326273094,,,0,0,,,,,,,IjD4p9LPqq5btaWET3ivYA
/path/to/image.jpg,Kq9NHJlPPhpVGYQuHzm9_A,30.71375805144923,76.79831756817008,,,0,0,,,,,,,vqg1blqCjtQ_5aql5KSiEA
/path/to/image.jpg,QtoY5liksb-Eox5_2m2aAA,30.71368670249124,76.79811661016466,,,0,0,,,,,,,vqg1blqCjtQ_5aql5KSiEA
/path/to/image.jpg,004iZr0XqPMIJY1JPECFOg,30.71361823173283,76.79818526865236,,,0,0,,,,,,,vqg1blqCjtQ_5aql5KSiEA
/path/to/image.jpg,RrLQ4s1Hdxcw4mtvbIzixg,30.71377605386817,76.79843129458936,,,0,0,,,,,,,oiV6NqKVIVs5I4Dx4ZaugQ
/path/to/image.jpg,LKaRkWQaVU52IYji67vt3A,30.71353904344106,76.79826528214991,,,0,0,,,,,,,oiV6NqKVIVs5I4Dx4ZaugQ
/path/to/image.jpg,xTedlHxv69wNLTOCNyznKg,30.7137565057,76.79824653311714,,,0,0,,,,,,,oiV6NqKVIVs5I4Dx4ZaugQ
/path/to/image.jpg,e1XEoq-__QW7yLGWcSu4xw,30.71329685790257,76.79851650131226,,,0,0,,,,,,[en:'Udyog Path'],Mz6AUL5T2-Ufxjd8k5nBMQ
/path/to/image.jpg,MK1K8xMamD5FV34Y6tk89A,30.71316556268112,76.79879896822396,,,0,0,,,,,,,Mz6AUL5T2-Ufxjd8k5nBMQ
/path/to/image.jpg,UnLvppB_SbmH_N5l3m2SMg,30.71323913008822,76.79872458856016,,,0,0,,,,,,,Mz6AUL5T2-Ufxjd8k5nBMQ
/path/to/image.jpg,6fETMo_p3bozDHVcQHYVDg,30.71331181785507,76.79865003280528,,,0,0,,,,,,,Mz6AUL5T2-Ufxjd8k5nBMQ
/path/to/image.jpg,zn1rELfH62iUdGDRhdjRFg,30.71339299243607,76.79856755489934,,,0,0,,,,,,,Mz6AUL5T2-Ufxjd8k5nBMQ
/path/to/image.jpg,2NSVLcv4T4SDkdfQTT02Yg,30.71322733472571,76.79858665597739,,,0,0,,,,,,,Mz6AUL5T2-Ufxjd8k5nBMQ
/path/to/image.jpg,4JlKo2fQ226BMn-loh_png,30.71315802904786,76.79865725071974,,,0,0,,,,,,,Mz6AUL5T2-Ufxjd8k5nBMQ
/path/to/image.jpg,-UoyClZBiytxk5JUQP7iAQ,30.71308284310848,76.79873515135536,,,0,0,,,,,,,Mz6AUL5T2-Ufxjd8k5nBMQ
/path/to/image.jpg,Oa86rqnb9hdBaO7czXL7xw,30.71293463794148,76.7988869034142,,,0,0,,,,,,[en:'Udyog Path'],MUtuCpwU8JYFbGR8GX144g
/path/to/image.jpg,0XxyDYp8vGWOP73uSHTwvQ,30.71273951586664,76.79922376767792,,,0,0,,,,,,,MUtuCpwU8JYFbGR8GX144g
/path/to/image.jpg,ypcJ5sztbss8VDOVXiUG0Q,30.71280879965521,76.79915378941742,,,0,0,,,,,,,MUtuCpwU8JYFbGR8GX144g
/path/to/image.jpg,EZxNuovsmXUn0Rr-wCi33w,30.71287904446979,76.79908310693328,,,0,0,,,,,,,MUtuCpwU8JYFbGR8GX144g
/path/to/image.jpg,AcS2xvOyfxHYWGL2KF6arg,30.71295085327708,76.7990117202243,,,0,0,,,,,,,MUtuCpwU8JYFbGR8GX144g
/path/to/image.jpg,YOPMwY4iN2vskzeQ56_8fQ,30.71302513280718,76.79893839696526,,,0,0,,,,,,,MUtuCpwU8JYFbGR8GX144g
/path/to/image.jpg,JLOOUhKtolvYMWGZrE9Ixw,30.7130908753492,76.79887334784337,,,0,0,,,,,,,MUtuCpwU8JYFbGR8GX144g
/path/to/image.jpg,ROoR4MeU0fZa3VT4MkiMyw,30.71260492853856,76.79936055525852,,,0,0,,,,,,,fL8eOltfoIj9cBkPtx02Og
/path/to/image.jpg,JUFQPfTOM4adGAz0P38JGA,30.71267191396273,76.79929251357858,,,0,0,,,,,,,fL8eOltfoIj9cBkPtx02Og
/path/to/image.jpg,plA4PXWc2VaB109-RFbHXQ,30.71264885768972,76.79917236226775,,,0,0,,,,,,,fL8eOltfoIj9cBkPtx02Og
/path/to/image.jpg,TxMMyqhTb0-_uR6D7SlWag,30.71257924734327,76.79924251656367,,,0,0,,,,,,,fL8eOltfoIj9cBkPtx02Og
/path/to/image.jpg,0DAt108UL0s3xe-__8canQ,30.71252919746994,76.79943819138613,,,0,0,,,,,,,du7SoJae2ed1zddhEnVp6g
/path/to/image.jpg,WhggcnMyKgJVAKM7xC_qtA,30.71250192959662,76.79931980067332,,,0,0,,,,,,,du7SoJae2ed1zddhEnVp6g
